frame,substep,transition,dEnergy,dSpeed,dGXV,dGrad,toStage,toMaxGradName,toMaxGradX,toMaxGradY
296,8,"afterCipVelocity->afterRhs",-0.000592775,-0.000004422,0,0,"afterRhs","GXV",79,64
296,8,"afterRhs->afterNewGradV",0,0,-0.000002682,-0.000002682,"afterNewGradV","GXV",79,64
296,8,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
296,9,"beforeCip->afterCipVelocity",0.013210249,0.001179305,0.000002682,0.000002682,"afterCipVelocity","GXV",79,64
296,9,"afterCipVelocity->afterRhs",-0.000600121,0.00010981,0,0,"afterRhs","GXV",79,64
296,9,"afterRhs->afterNewGradV",0,0,-0.000002682,-0.000002682,"afterNewGradV","GXV",79,64
296,9,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
296,10,"beforeCip->afterCipVelocity",0.013444501,0.000976865,0.000002682,0.000002682,"afterCipVelocity","GXV",79,64
296,10,"afterCipVelocity->afterRhs",-0.000611929,0.000213492,0,0,"afterRhs","GXV",79,64
296,10,"afterRhs->afterNewGradV",0,0,-0.000002682,-0.000002682,"afterNewGradV","GXV",79,64
296,10,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
296,11,"beforeCip->afterCipVelocity",0.013695765,0.000785496,0.000002682,0.000002682,"afterCipVelocity","GXV",79,64
296,11,"afterCipVelocity->afterRhs",-0.000628188,0.000305515,0,0,"afterRhs","GXV",79,64
296,11,"afterRhs->afterNewGradV",0,0,-0.000002682,-0.000002682,"afterNewGradV","GXV",79,64
296,11,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
297,0,"beforeCip->afterCipVelocity",0.013906719,0.00060275,0.000002682,0.000002682,"afterCipVelocity","GXV",79,64
297,0,"afterCipVelocity->afterRhs",-0.000647177,0.000383586,0,0,"afterRhs","GXV",79,64
297,0,"afterRhs->afterNewGradV",0,0,-0.000002682,-0.000002682,"afterNewGradV","GXV",79,64
297,0,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
297,1,"beforeCip->afterCipVelocity",0.014029776,0.000427265,0.000002682,0.000002682,"afterCipVelocity","GXV",79,64
297,1,"afterCipVelocity->afterRhs",-0.00066653,0.000448673,0,0,"afterRhs","GXV",79,64
297,1,"afterRhs->afterNewGradV",0,0,-0.000002742,-0.000002742,"afterNewGradV","GXV",79,64
297,1,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
297,2,"beforeCip->afterCipVelocity",0.014038686,0.000523066,0.000002742,0.000002742,"afterCipVelocity","GXV",79,64
297,2,"afterCipVelocity->afterRhs",-0.000683085,0.000231521,0,0,"afterRhs","GXV",79,64
297,2,"afterRhs->afterNewGradV",0,0,-0.000002742,-0.000002742,"afterNewGradV","GXV",79,64
297,2,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
297,3,"beforeCip->afterCipVelocity",0.013943228,0.001841962,0.000002742,0.000002742,"afterCipVelocity","GXV",79,64
297,3,"afterCipVelocity->afterRhs",-0.000694495,-0.000347978,0,0,"afterRhs","GXV",79,64
297,3,"afterRhs->afterNewGradV",0,0,-0.000002801,-0.000002801,"afterNewGradV","GXV",79,64
297,3,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
297,4,"beforeCip->afterCipVelocity",0.013787193,0.002314208,0.000002801,0.000002801,"afterCipVelocity","GXV",79,64
297,4,"afterCipVelocity->afterRhs",-0.000700179,-0.00007157,0,0,"afterRhs","GXV",79,64
297,4,"afterRhs->afterNewGradV",0,0,-0.000002801,-0.000002801,"afterNewGradV","GXV",79,64
297,4,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
297,5,"beforeCip->afterCipVelocity",0.013636486,0.001920882,0.000002801,0.000002801,"afterCipVelocity","GXV",79,64
297,5,"afterCipVelocity->afterRhs",-0.000701634,0.000161589,0,0,"afterRhs","GXV",79,64
297,5,"afterRhs->afterNewGradV",0,0,-0.000002801,-0.000002801,"afterNewGradV","GXV",79,64
297,5,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
297,6,"beforeCip->afterCipVelocity",0.013555077,0.001565283,0.000002801,0.000002801,"afterCipVelocity","GXV",79,64
297,6,"afterCipVelocity->afterRhs",-0.000701969,0.000356872,0,0,"afterRhs","GXV",79,64
297,6,"afterRhs->afterNewGradV",0,0,-0.000002861,-0.000002861,"afterNewGradV","GXV",79,64
297,6,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
297,7,"beforeCip->afterCipVelocity",0.013582584,0.001245158,0.000002861,0.000002861,"afterCipVelocity","GXV",79,64
297,7,"afterCipVelocity->afterRhs",-0.000704882,0.000520083,0,0,"afterRhs","GXV",79,64
297,7,"afterRhs->afterNewGradV",0,0,-0.000002861,-0.000002861,"afterNewGradV","GXV",79,64
297,7,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
297,8,"beforeCip->afterCipVelocity",0.013725967,0.000959105,0.000002861,0.000002861,"afterCipVelocity","GXV",79,64
297,8,"afterCipVelocity->afterRhs",-0.000713549,0.000651639,0,0,"afterRhs","GXV",79,64
297,8,"afterRhs->afterNewGradV",0,0,-0.000002861,-0.000002861,"afterNewGradV","GXV",79,64
297,8,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
297,9,"beforeCip->afterCipVelocity",0.013951325,0.000702094,0.000002861,0.000002861,"afterCipVelocity","GXV",79,64
297,9,"afterCipVelocity->afterRhs",-0.000729532,0.000758072,0,0,"afterRhs","GXV",79,64
297,9,"afterRhs->afterNewGradV",0,0,-0.000002801,-0.000002801,"afterNewGradV","GXV",79,64
297,9,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
297,10,"beforeCip->afterCipVelocity",0.014201654,0.000466943,0.000002801,0.000002801,"afterCipVelocity","GXV",79,64
297,10,"afterCipVelocity->afterRhs",-0.000751782,0.000843661,0,0,"afterRhs","GXV",79,64
297,10,"afterRhs->afterNewGradV",0,0,-0.000002682,-0.000002682,"afterNewGradV","GXV",79,70
297,10,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,70
297,11,"beforeCip->afterCipVelocity",0.01440688,0.000247016,0.000002682,0.000002682,"afterCipVelocity","GXV",79,64
297,11,"afterCipVelocity->afterRhs",-0.000777229,0.000911049,0,0,"afterRhs","GXV",79,64
297,11,"afterRhs->afterNewGradV",0,0,-0.000002027,-0.000002027,"afterNewGradV","GXV",79,70
297,11,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,70
298,0,"beforeCip->afterCipVelocity",0.014515253,0.000038223,0.000002027,0.000002027,"afterCipVelocity","GXV",79,64
298,0,"afterCipVelocity->afterRhs",-0.000801823,0.000962249,0,0,"afterRhs","GXV",79,64
298,0,"afterRhs->afterNewGradV",0,0,-0.000001431,-0.000001431,"afterNewGradV","GXV",79,70
298,0,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,70
298,1,"beforeCip->afterCipVelocity",0.01451378,-0.000160851,0.000001431,0.000001431,"afterCipVelocity","GXV",79,64
298,1,"afterCipVelocity->afterRhs",-0.000822202,0.000999377,0,0,"afterRhs","GXV",79,64
298,1,"afterRhs->afterNewGradV",0,0,-9.54e-7,-9.54e-7,"afterNewGradV","GXV",79,70
298,1,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,70
298,2,"beforeCip->afterCipVelocity",0.01443271,-0.000350071,9.54e-7,9.54e-7,"afterCipVelocity","GXV",79,63
298,2,"afterCipVelocity->afterRhs",-0.000836697,0.001024752,0,0,"afterRhs","GXV",79,63
298,2,"afterRhs->afterNewGradV",0,0,-4.17e-7,-4.17e-7,"afterNewGradV","GXV",79,63
298,2,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
298,3,"beforeCip->afterCipVelocity",0.014331684,-0.000528912,4.17e-7,4.17e-7,"afterCipVelocity","GXV",79,63
298,3,"afterCipVelocity->afterRhs",-0.000845901,0.001040838,0,0,"afterRhs","GXV",79,63
298,3,"afterRhs->afterNewGradV",0,0,-2.38e-7,-2.38e-7,"afterNewGradV","GXV",79,70
298,3,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,70
298,4,"beforeCip->afterCipVelocity",0.014262534,-0.000697019,2.38e-7,2.38e-7,"afterCipVelocity","GXV",79,63
298,4,"afterCipVelocity->afterRhs",-0.000851759,0.001065562,0,0,"afterRhs","GXV",79,63
298,4,"afterRhs->afterNewGradV",0,0,-6e-8,-6e-8,"afterNewGradV","GXV",79,70
298,4,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,70
298,5,"beforeCip->afterCipVelocity",0.014253386,-0.000300181,6e-8,6e-8,"afterCipVelocity","GXV",79,63
298,5,"afterCipVelocity->afterRhs",-0.000857951,0.000516408,0,0,"afterRhs","GXV",79,63
298,5,"afterRhs->afterNewGradV",0,0,1.19e-7,1.19e-7,"afterNewGradV","GXV",79,70
298,5,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,70
298,6,"beforeCip->afterCipVelocity",0.014296705,0.001824255,-1.19e-7,-1.19e-7,"afterCipVelocity","GXV",79,63
298,6,"afterCipVelocity->afterRhs",-0.000867454,0.000388492,0,0,"afterRhs","GXV",79,63
298,6,"afterRhs->afterNewGradV",0,0,1.79e-7,1.79e-7,"afterNewGradV","GXV",79,70
298,6,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,70
298,7,"beforeCip->afterCipVelocity",0.014358023,0.001800011,-1.79e-7,-1.79e-7,"afterCipVelocity","GXV",79,63
298,7,"afterCipVelocity->afterRhs",-0.000882139,0.000566096,0,0,"afterRhs","GXV",79,63
298,7,"afterRhs->afterNewGradV",0,0,2.38e-7,2.38e-7,"afterNewGradV","GXV",79,70
298,7,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,70
298,8,"beforeCip->afterCipVelocity",0.014391651,0.00145538,-2.38e-7,-2.38e-7,"afterCipVelocity","GXV",79,63
298,8,"afterCipVelocity->afterRhs",-0.000902032,0.000717357,0,0,"afterRhs","GXV",79,63
298,8,"afterRhs->afterNewGradV",0,0,2.38e-7,2.38e-7,"afterNewGradV","GXV",79,70
298,8,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,70
298,9,"beforeCip->afterCipVelocity",0.014367202,0.001126137,-2.38e-7,-2.38e-7,"afterCipVelocity","GXV",79,63
298,9,"afterCipVelocity->afterRhs",-0.000924595,0.000843399,0,0,"afterRhs","GXV",79,63
298,9,"afterRhs->afterNewGradV",0,0,2.38e-7,2.38e-7,"afterNewGradV","GXV",79,70
298,9,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,70
298,10,"beforeCip->afterCipVelocity",0.014289645,0.000778338,-2.38e-7,-2.38e-7,"afterCipVelocity","GXV",79,63
298,10,"afterCipVelocity->afterRhs",-0.00094739,0.000970743,0,0,"afterRhs","GXV",79,63
298,10,"afterRhs->afterNewGradV",0,0,1.79e-7,1.79e-7,"afterNewGradV","GXV",79,70
298,10,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,70
298,11,"beforeCip->afterCipVelocity",0.014211521,0.000431333,-1.79e-7,-1.79e-7,"afterCipVelocity","GXV",79,63
298,11,"afterCipVelocity->afterRhs",-0.000968261,0.001096721,0,0,"afterRhs","GXV",79,63
298,11,"afterRhs->afterNewGradV",0,0,6e-8,6e-8,"afterNewGradV","GXV",79,70
298,11,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,70
299,0,"beforeCip->afterCipVelocity",0.014169581,0.000099609,-6e-8,-6e-8,"afterCipVelocity","GXV",79,63
299,0,"afterCipVelocity->afterRhs",-0.000986348,0.001213929,0,0,"afterRhs","GXV",79,63
299,0,"afterRhs->afterNewGradV",0,0,-1.19e-7,-1.19e-7,"afterNewGradV","GXV",79,70
299,0,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,70
299,1,"beforeCip->afterCipVelocity",0.014193962,-0.000212378,1.19e-7,1.19e-7,"afterCipVelocity","GXV",79,63
299,1,"afterCipVelocity->afterRhs",-0.001002399,0.001321664,0,0,"afterRhs","GXV",79,63
299,1,"afterRhs->afterNewGradV",0,0,-2.98e-7,-2.98e-7,"afterNewGradV","GXV",79,70
299,1,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,70
299,2,"beforeCip->afterCipVelocity",0.014288755,-0.000501426,2.98e-7,2.98e-7,"afterCipVelocity","GXV",79,63
299,2,"afterCipVelocity->afterRhs",-0.001018276,0.001419114,0,0,"afterRhs","GXV",79,63
299,2,"afterRhs->afterNewGradV",0,0,0.000086725,0.000086725,"afterNewGradV","GXV",79,74
299,2,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,74
299,3,"beforeCip->afterCipVelocity",0.014409369,-0.000759949,-0.000086725,-0.000086725,"afterCipVelocity","GXV",79,63
299,3,"afterCipVelocity->afterRhs",-0.001035287,0.001497298,0,0,"afterRhs","GXV",79,63
299,3,"afterRhs->afterNewGradV",0,0,0.000100374,0.000100374,"afterNewGradV","GXV",79,74
299,3,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,74
299,4,"beforeCip->afterCipVelocity",0.014498653,-0.000986638,-0.000100374,-0.000100374,"afterCipVelocity","GXV",79,63
299,4,"afterCipVelocity->afterRhs",-0.001054618,0.001558085,0,0,"afterRhs","GXV",79,63
299,4,"afterRhs->afterNewGradV",0,0,0.000114739,0.000114739,"afterNewGradV","GXV",79,74
299,4,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,74
299,5,"beforeCip->afterCipVelocity",0.014525792,-0.001185507,-0.000114739,-0.000114739,"afterCipVelocity","GXV",79,62
299,5,"afterCipVelocity->afterRhs",-0.00107642,0.001602659,0,0,"afterRhs","GXV",79,62
299,5,"afterRhs->afterNewGradV",0,0,0.0001297,0.0001297,"afterNewGradV","GXV",79,74
299,5,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,74
299,6,"beforeCip->afterCipVelocity",0.014489684,-0.001360427,-0.0001297,-0.0001297,"afterCipVelocity","GXV",79,62
299,6,"afterCipVelocity->afterRhs",-0.001100436,0.00163188,0,0,"afterRhs","GXV",79,62
299,6,"afterRhs->afterNewGradV",0,0,0.000145078,0.000145078,"afterNewGradV","GXV",79,74
299,6,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,74
299,7,"beforeCip->afterCipVelocity",0.01441245,-0.001345501,-0.000145078,-0.000145078,"afterCipVelocity","GXV",79,62
299,7,"afterCipVelocity->afterRhs",-0.001124431,0.001506289,0,0,"afterRhs","GXV",79,62
299,7,"afterRhs->afterNewGradV",0,0,0.000160515,0.000160515,"afterNewGradV","GXV",79,74
299,7,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,74
299,8,"beforeCip->afterCipVelocity",0.014353957,0.001080144,-0.000160515,-0.000160515,"afterCipVelocity","GXV",79,62
299,8,"afterCipVelocity->afterRhs",-0.00114931,0.000442769,0,0,"afterRhs","GXV",79,62
299,8,"afterRhs->afterNewGradV",0,0,0.000176191,0.000176191,"afterNewGradV","GXV",79,74
299,8,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,74
299,9,"beforeCip->afterCipVelocity",0.014363332,0.0019142,-0.000176191,-0.000176191,"afterCipVelocity","GXV",79,62
299,9,"afterCipVelocity->afterRhs",-0.001173719,0.000645686,0,0,"afterRhs","GXV",79,62
299,9,"afterRhs->afterNewGradV",0,0,0.000191987,0.000191987,"afterNewGradV","GXV",79,74
299,9,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,74
299,10,"beforeCip->afterCipVelocity",0.014442528,0.001508629,-0.000191987,-0.000191987,"afterCipVelocity","GXV",79,62
299,10,"afterCipVelocity->afterRhs",-0.001196755,0.000828961,0,0,"afterRhs","GXV",79,62
299,10,"afterRhs->afterNewGradV",0,0,0.000207424,0.000207424,"afterNewGradV","GXV",79,74
299,10,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,74
299,11,"beforeCip->afterCipVelocity",0.014561437,0.001138901,-0.000207424,-0.000207424,"afterCipVelocity","GXV",79,62
299,11,"afterCipVelocity->afterRhs",-0.001218651,0.000991593,0,0,"afterRhs","GXV",79,62
299,11,"afterRhs->afterNewGradV",0,0,0.000222564,0.000222564,"afterNewGradV","GXV",79,74
299,11,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,74
300,0,"beforeCip->afterCipVelocity",0.014672948,0.000797397,-0.000222564,-0.000222564,"afterCipVelocity","GXV",79,62
300,0,"afterCipVelocity->afterRhs",-0.001240371,0.001128946,0,0,"afterRhs","GXV",79,62
300,0,"afterRhs->afterNewGradV",0,0,0.000237167,0.000237167,"afterNewGradV","GXV",79,74
300,0,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,74
300,1,"beforeCip->afterCipVelocity",0.014735539,0.000431958,-0.000237167,-0.000237167,"afterCipVelocity","GXV",79,61
300,1,"afterCipVelocity->afterRhs",-0.001262152,0.001274818,0,0,"afterRhs","GXV",79,61
300,1,"afterRhs->afterNewGradV",0,0,0.000250936,0.000250936,"afterNewGradV","GXV",79,74
300,1,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,74
300,2,"beforeCip->afterCipVelocity",0.014739749,0.000065429,-0.000250936,-0.000250936,"afterCipVelocity","GXV",79,61
300,2,"afterCipVelocity->afterRhs",-0.001284605,0.001417952,0,0,"afterRhs","GXV",79,61
300,2,"afterRhs->afterNewGradV",0,0,0.000263631,0.000263631,"afterNewGradV","GXV",79,74
300,2,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,74
300,3,"beforeCip->afterCipVelocity",0.014664014,-0.000295579,-0.000263631,-0.000263631,"afterCipVelocity","GXV",79,61
300,3,"afterCipVelocity->afterRhs",-0.001308852,0.001547998,0,0,"afterRhs","GXV",79,61
300,3,"afterRhs->afterNewGradV",0,0,0.000275016,0.000275016,"afterNewGradV","GXV",79,74
300,3,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,74
300,4,"beforeCip->afterCipVelocity",0.014541905,-0.000656852,-0.000275016,-0.000275016,"afterCipVelocity","GXV",79,61
300,4,"afterCipVelocity->afterRhs",-0.001335901,0.001668001,0,0,"afterRhs","GXV",79,61
300,4,"afterRhs->afterNewGradV",0,0,0.00028497,0.00028497,"afterNewGradV","GXV",79,74
300,4,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,74
300,5,"beforeCip->afterCipVelocity",0.014426621,-0.001021722,-0.00028497,-0.00028497,"afterCipVelocity","GXV",79,61
300,5,"afterCipVelocity->afterRhs",-0.001366387,0.00178097,0,0,"afterRhs","GXV",79,61
300,5,"afterRhs->afterNewGradV",0,0,0.000293374,0.000293374,"afterNewGradV","GXV",79,74
300,5,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,74
300,6,"beforeCip->afterCipVelocity",0.01435593,-0.001385282,-0.000293374,-0.000293374,"afterCipVelocity","GXV",79,59
300,6,"afterCipVelocity->afterRhs",-0.001399298,0.001880703,0,0,"afterRhs","GXV",79,59
300,6,"afterRhs->afterNewGradV",0,0,0.000300407,0.000300407,"afterNewGradV","GXV",79,74
300,6,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,74
300,7,"beforeCip->afterCipVelocity",0.014345594,-0.001746756,-0.000300407,-0.000300407,"afterCipVelocity","GXV",79,59
300,7,"afterCipVelocity->afterRhs",-0.001433596,0.001972214,0,0,"afterRhs","GXV",79,59
300,7,"afterRhs->afterNewGradV",0,0,0.00030607,0.00030607,"afterNewGradV","GXV",79,74
300,7,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,74
300,8,"beforeCip->afterCipVelocity",0.014382634,-0.002107557,-0.00030607,-0.00030607,"afterCipVelocity","GXV",79,59
300,8,"afterCipVelocity->afterRhs",-0.001468187,0.002057101,0,0,"afterRhs","GXV",79,59
300,8,"afterRhs->afterNewGradV",0,0,0.000310302,0.000310302,"afterNewGradV","GXV",79,74
300,8,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,74
300,9,"beforeCip->afterCipVelocity",0.014431792,-0.002257065,-0.000310302,-0.000310302,"afterCipVelocity","GXV",79,58
300,9,"afterCipVelocity->afterRhs",-0.001502141,0.001925709,0,0,"afterRhs","GXV",79,58
300,9,"afterRhs->afterNewGradV",0,0,0.000313282,0.000313282,"afterNewGradV","GXV",79,74
300,9,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,74
300,10,"beforeCip->afterCipVelocity",0.014427408,0.000525497,-0.000313282,-0.000313282,"afterCipVelocity","GXV",79,58
300,10,"afterCipVelocity->afterRhs",-0.001533581,0.000728869,0,0,"afterRhs","GXV",79,58
300,10,"afterRhs->afterNewGradV",0,0,0.000314653,0.000314653,"afterNewGradV","GXV",79,74
300,10,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,74
300,11,"beforeCip->afterCipVelocity",0.014349965,0.00134299,-0.000314653,-0.000314653,"afterCipVelocity","GXV",79,58
300,11,"afterCipVelocity->afterRhs",-0.001566536,0.000943526,0,0,"afterRhs","GXV",79,58
300,11,"afterRhs->afterNewGradV",0,0,0.000314891,0.000314891,"afterNewGradV","GXV",79,74
300,11,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,74
